執行日期,科目名稱,摘要,受款單位, 金額 
111/11/02,國民及學前教育行政及督導,111學年度第1學期高級中等學校遴聘業界專家協同教學經費,國立臺灣海洋大學附屬基隆海事高級中等學校,"86,487"
111/11/02,國民及學前教育行政及督導,111學年度第1學期高級中等學校遴聘業界專家協同教學經費,國立基隆高級商工職業學校,"335,292"
111/11/02,國民及學前教育行政及督導,111學年度第1學期高級中等學校遴聘業界專家協同教學經費,國立臺北科技大學附屬桃園農工高級中等學校,"291,503"
111/11/02,國民及學前教育行政及督導,111學年度第1學期高級中等學校遴聘業界專家協同教學經費,國立關西高級中學,"236,626"
111/11/02,國民及學前教育行政及督導,111學年度第1學期高級中等學校遴聘業界專家協同教學經費,國立卓蘭高級中等學校,"58,342"
111/11/02,國民及學前教育行政及督導,111學年度第1學期高級中等學校遴聘業界專家協同教學經費,國立苗栗高級農工職業學校,"276,784"
111/11/02,國民及學前教育行政及督導,111學年度第1學期高級中等學校遴聘業界專家協同教學經費,國立苗栗高級商業職業學校,"131,759"
111/11/02,國民及學前教育行政及督導,111學年度第1學期高級中等學校遴聘業界專家協同教學經費,國立中興大學附屬台中高級農業職業學校,"382,333"
111/11/02,國民及學前教育行政及督導,111學年度第1學期高級中等學校遴聘業界專家協同教學經費,國立彰化師範大學附屬高級工業職業學校,"46,872"
111/11/02,國民及學前教育行政及督導,111學年度第1學期高級中等學校遴聘業界專家協同教學經費,國立二林高級工商職業學校,"27,886"
111/11/02,國民及學前教育行政及督導,111學年度第1學期高級中等學校遴聘業界專家協同教學經費,國立秀水高級工業職業學校,"33,579"
111/11/02,國民及學前教育行政及督導,111學年度第1學期高級中等學校遴聘業界專家協同教學經費,國立彰化高級商業職業學校,"56,872"
111/11/02,國民及學前教育行政及督導,111學年度第1學期高級中等學校遴聘業界專家協同教學經費,國立員林高級農工職業學校,"203,094"
111/11/02,國民及學前教育行政及督導,111學年度第1學期高級中等學校遴聘業界專家協同教學經費,國立員林高級家事商業職業學校,"142,671"
111/11/02,國民及學前教育行政及督導,111學年度第1學期高級中等學校遴聘業界專家協同教學經費,國立北斗高級家事商業職業學校,"321,951"
111/11/02,國民及學前教育行政及督導,111學年度第1學期高級中等學校遴聘業界專家協同教學經費,國立虎尾高級農工職業學校,"129,697"
111/11/02,國民及學前教育行政及督導,111學年度第1學期高級中等學校遴聘業界專家協同教學經費,國立西螺高級農工職業學校,"49,754"
111/11/02,國民及學前教育行政及督導,111學年度第1學期高級中等學校遴聘業界專家協同教學經費,國立斗六高級家事商業職業學校,"193,149"
111/11/02,國民及學前教育行政及督導,111學年度第1學期高級中等學校遴聘業界專家協同教學經費,國立土庫高級商工職業學校,"88,080"
111/11/02,國民及學前教育行政及督導,111學年度第1學期高級中等學校遴聘業界專家協同教學經費,國立南投高級中學,"124,739"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立基隆高級商工職業學校,"202,419"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立政治大學附屬高級中學,"218,295"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立苗栗高級中學,"274,144"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立新化高級中學,"402,664"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立東石高級中學,"285,768"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立白河高級商工職業學校,"18,522"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立岡山高級中學,"127,008"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立屏東高級工業職業學校,"214,326"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立羅東高級中學,"436,590"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立關西高級中學,"289,296"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立北港高級中學,"238,140"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立嘉義高級工業職業學校,"289,737"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立嘉義高級中學,"643,167"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立曾文高級農工職業學校,"186,543"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立南科國際實驗高級中學,"154,791"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立玉井高級工商職業學校,"97,949"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立鳳山高級中學,"392,931"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立旗山高級農工職業學校,"129,654"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立金門高級中學,"557,255"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立新營高級中學,"412,776"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立羅東高級工業職業學校,"190,512"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立基隆女子高級中學,"160,504"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立基隆高級中學,"627,984"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立中央大學附屬中壢高級中學,"845,397"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立竹北高級中學,"436,590"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立大湖高級農工職業學校,"134,946"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立苗栗高級農工職業學校,"261,954"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立卓蘭高級中等學校,"198,450"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立北斗高級家事商業職業學校,"123,039"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立二林高級工商職業學校,"349,272"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立和美實驗學校,"261,954"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立斗六高級中學,"206,388"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立虎尾高級中學,"486,722"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立新化高級工業職業學校,"142,884"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立台南家齊高級中學,"346,767"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立台南第一高級中學,"556,227"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立旗美高級中學,"285,768"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立鳳山高級商工職業學校,"229,320"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立恆春高級工商職業學校,"307,597"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立東港高級海事水產職業學校,"87,318"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立宜蘭高級商業職業學校,"293,706"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立羅東高級商業職業學校,"257,985"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立頭城高級家事商業職業學校,"95,256"
111/11/02,國民及學前教育行政及督導,111學年度實施十二年國民基本教育課程預估新增鐘點費,國立花蓮高級工業職業學校,"265,923"
