執行日期,科目名稱,摘要,受款單位, 金額 
111/12/21,國民及學前教育行政及督導,111學年度高級中等以下學校臺灣手語遠距直播共學協同人員經費,國立關西高級中學,"21,052"
111/12/21,國民及學前教育行政及督導,111學年度高級中等以下學校臺灣手語遠距直播共學協同人員經費,國立政治大學附屬高級中學,"21,052"
111/12/21,國民及學前教育行政及督導,111學年度高級中等以下學校臺灣手語遠距直播共學協同人員經費,國立彰化師範大學附屬高級工業職業學校,"21,052"
111/12/21,國民及學前教育行政及督導,111學年度高級中等以下學校臺灣手語遠距直播共學協同人員經費,國立曾文高級家事商業職業學校,"21,052"
111/12/21,國民及學前教育行政及督導,111學年度高級中等以下學校臺灣手語遠距直播共學協同人員經費,國立彰化高級中學,"336,832"
111/12/21,國民及學前教育行政及督導,111學年度高級中等以下學校臺灣手語遠距直播共學協同人員經費,國立澎湖高級海事水產職業學校,"21,052"
111/12/21,國民及學前教育行政及督導,111學年度高級中等以下學校臺灣手語遠距直播共學協同人員經費,國立馬祖高級中學,"21,052"
111/12/21,國民及學前教育行政及督導,111學年度高級中等以下學校臺灣手語遠距直播共學協同人員經費,國立竹山高級中學,"42,104"
111/12/21,國民及學前教育行政及督導,111學年度高級中等以下學校臺灣手語遠距直播共學協同人員經費,國立玉里高級中學,"21,052"
111/12/21,國民及學前教育行政及督導,111學年度高級中等以下學校臺灣手語遠距直播共學協同人員經費,國立員林崇實高級工業職業學校,"21,052"
111/12/21,國民及學前教育行政及督導,111學年度本土語文(閩南語、閩東語、客語及原住民族語)及臺灣手語國中開課經費,國立高雄餐旅大學附屬餐旅高級中等學校,"28,968"
111/12/21,國民及學前教育行政及督導,111學年度本土語文(閩南語、閩東語、客語及原住民族語)及臺灣手語國中開課經費,國立高雄餐旅大學附屬餐旅高級中等學校,"42,004"
111/12/21,國民及學前教育行政及督導,111學年度本土語文(閩南語、閩東語、客語及原住民族語)及臺灣手語國中開課經費,國立高雄餐旅大學附屬餐旅高級中等學校,"1,449"
111/12/21,國民及學前教育行政及督導,111學年度獎勵無償提供場地、設施及設備辦理職場互助教保服務中心經費,臺灣土地銀行,"90,000"
111/12/21,國民及學前教育行政及督導,高數位競爭力國家推進數位學習的趨勢與課題:分國報告與國際比較編輯計畫,國立臺灣師範大學,"240,000"
111/12/21,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整之鐘點費,國立虎尾高級農工職業學校,"961,380"
111/12/21,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整之鐘點費,國立曾文高級家事商業職業學校,"502,740"
111/12/21,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整之鐘點費,國立曾文高級農工職業學校,"1,023,120"
111/12/21,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整之鐘點費,國立旗山高級農工職業學校,"670,320"
111/12/21,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整之鐘點費,國立嘉義女子高級中學,"546,840"
111/12/21,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整之鐘點費,國立台南高級商業職業學校,"467,460"
111/12/21,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整之鐘點費,國立新竹高級工業職業學校,"811,440"
111/12/21,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整之鐘點費,國立基隆女子高級中學,"564,480"
111/12/22,國民及學前教育行政及督導,高級中等學校編制內教師參加客語及閩南語能力認證中高級報名費,國立台東專科學校校務基金,"2,400"
111/12/22,國民及學前教育行政及督導,高級中等學校編制內教師參加客語及閩南語能力認證中高級報名費,國立基隆高級中學,"4,800"
111/12/22,國民及學前教育行政及督導,高級中等學校編制內教師參加客語及閩南語能力認證中高級報名費,國立嘉義特教學校,"4,800"
111/12/22,國民及學前教育行政及督導,高級中等學校編制內教師參加客語及閩南語能力認證中高級報名費,國立東港高級海事水產職業學校,"2,400"
111/12/22,國民及學前教育行政及督導,高級中等學校編制內教師參加客語及閩南語能力認證中高級報名費,國立中興大學附屬台中高級農業職業學校,"2,400"
111/12/22,國民及學前教育行政及督導,高級中等學校編制內教師參加客語及閩南語能力認證中高級報名費,國立嘉義高級中學,250
111/12/22,國民及學前教育行政及督導,高級中等學校編制內教師參加客語及閩南語能力認證中高級報名費,國立台南家齊高級中學,"2,400"
111/12/22,國民及學前教育行政及督導,辦理轄屬高級中等學校發展校園國際化設施設備經費,國立虎尾高級農工職業學校,"1,000,000"
111/12/23,國民及學前教育行政及督導,111學年度輔導教師人力運用計畫-代理專任輔導教師人事費,國立東華大學附設實小401專戶,"645,093"
111/12/23,國民及學前教育行政及督導,111年度充實資優教育人力經費,國立彰化高級中學,"11,966"
111/12/23,國民及學前教育行政及督導,111年度充實資優教育人力經費,國立彰化女子高級中學,"13,185"
111/12/23,國民及學前教育行政及督導,111年職業轉銜與輔導服務中心分區經費,國立臺北科技大學附屬桃園農工高級中等學校,"15,209"
111/12/23,國民及學前教育行政及督導,111年職業轉銜與輔導服務中心分區經費,國立澎湖高級海事水產職業學校,"14,340"
111/12/23,國民及學前教育行政及督導,補助特教學校交通車租金不足經費,國立新竹特殊教育學校,"458,060"
111/12/23,國民及學前教育行政及督導,110年度改善偏遠地區國立高級中等學校宿舍計畫,國立光復高級商工職業學校,"4,620,000"
111/12/23,國民及學前教育行政及督導,110學年度就業導向課程專班畢業學生就業獎勵金,國立台南高級工業職業學校,"10,000"
111/12/23,國民及學前教育行政及督導,高級中等學校111學年度產學攜手合作計畫經費,國立曾文高級農工職業學校,"250,000"
111/12/23,國民及學前教育行政及督導,高級中等學校111學年度產學攜手合作計畫經費,國立鳳山高級商工職業學校,"100,000"
111/12/23,國民及學前教育行政及督導,高級中等學校111學年度產學攜手合作計畫經費,國立台南高級工業職業學校,"250,000"
111/12/23,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整之鐘點費,國立草屯高級商工職業學校,"740,880"
111/12/23,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整之鐘點費,國立北門高級農工職業學校,"1,005,480"
111/12/23,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整之鐘點費,國立玉井高級工商職業學校,"493,920"
111/12/23,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整之鐘點費,國立成功商業水產職業學校,"194,040"
111/12/23,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整之鐘點費,國立新竹高級商業職業學校,"396,900"
111/12/23,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整之鐘點費,國立彰化高級中學,"449,820"
111/12/23,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整之鐘點費,國立新營高級工業職業學校,"970,200"
111/12/23,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整之鐘點費,國立暨南大學附屬高級中學,"520,380"
111/12/23,國民及學前教育行政及督導,111學年度特殊教育研習經費,國立基隆高級中學,"7,300"
111/12/23,國民及學前教育行政及督導,111學年度特殊教育研習經費,國立北斗高級家事商業職業學校,"9,888"
111/12/23,國民及學前教育行政及督導,111學年度特殊教育研習經費,國立宜蘭高級商業職業學校,"8,238"
111/12/23,國民及學前教育行政及督導,111學年度特殊教育研習經費,國立北門高級中學,"9,963"
111/12/23,國民及學前教育行政及督導,111學年度特殊教育研習經費,國立暨南大學附屬高級中學,"10,000"
111/12/23,國民及學前教育行政及督導,111學年度特殊教育研習經費,國立東港高級海事水產職業學校,"10,000"
111/12/23,國民及學前教育行政及督導,111學年度特殊教育研習經費,國立新竹高級中學,"10,000"
111/12/23,國民及學前教育行政及督導,111學年度特殊教育研習經費,國立苗栗高級商業職業學校,"10,000"
111/12/23,國民及學前教育行政及督導,111學年度特殊教育研習經費,國立新營高級工業職業學校,"10,000"
111/12/23,國民及學前教育行政及督導,111學年度特殊教育研習經費,國立台南高級海事水產職業學校,"9,584"
